Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Sheldon Jeter,PITT,33,28.9,2.8,6.7,0.423,0.8,2.3,0.364,1.6,2.2,0.722,1.5,2.8,2.4,4.9,7.3,1.6,0.9,1.0,8.1
Liam O'Reilly,GWU,33,28.2,2.8,7.1,0.397,1.8,4.9,0.366,0.7,1.0,0.6759999999999999,1.2,1.5,0.3,2.6,2.9,1.5,0.7,0.3,8.1
JoJo McGlaston,BU,33,21.8,2.8,6.8,0.413,1.0,2.8,0.348,1.6,2.4,0.667,1.6,1.8,0.9,2.8,3.8,0.8,0.8,0.6,8.1
Kevin Baker,TU,37,24.2,2.4,7.2,0.336,1.9,5.9,0.332,1.3,1.8,0.706,1.7,2.0,0.3,2.2,2.5,3.0,1.1,0.0,8.1
Noah Blackwell,LBSU,28,24.4,3.1,7.4,0.41700000000000004,1.8,4.6,0.38,0.2,0.2,0.857,1.2,1.8,0.3,2.1,2.5,1.9,0.7,0.2,8.1
Josh Perkins,GU,38,28.9,2.6,6.1,0.418,1.7,4.2,0.39899999999999997,1.3,1.8,0.7290000000000001,2.0,2.2,0.2,2.1,2.3,3.1,0.9,0.2,8.1
Sayeed Pridgett,UM,31,19.5,3.2,6.1,0.527,0.0,0.3,0.1,1.7,2.1,0.7879999999999999,1.5,2.5,1.1,2.8,3.9,1.4,0.4,0.5,8.1
Leyton Hammonds,OSU,33,22.4,2.9,6.6,0.436,1.1,3.3,0.34299999999999997,1.2,1.4,0.851,1.0,3.6,1.4,3.5,4.9,0.7,0.6,0.4,8.1
Ryan Richardson,WSU,33,27.7,2.7,6.4,0.42,1.9,4.7,0.406,0.8,1.1,0.722,1.6,2.0,0.2,1.8,2.0,1.8,0.9,0.2,8.1
Justin Massey,FAU,22,19.5,2.6,6.7,0.392,1.3,3.9,0.337,1.5,2.0,0.767,1.0,1.0,0.5,1.4,1.8,0.7,0.6,0.0,8.1
Tidell Pierre,CCSU,29,25.3,2.9,6.9,0.41700000000000004,0.1,0.2,0.33299999999999996,2.3,4.0,0.574,1.4,3.1,3.2,3.6,6.8,0.7,0.5,0.1,8.1
Kyle Davis,DAY,30,27.7,2.8,4.9,0.561,0.8,2.0,0.4,1.7,2.6,0.667,0.9,2.3,0.5,3.3,3.8,2.6,1.6,0.3,8.1
Amar Stukes,LU,30,31.4,2.8,5.5,0.509,0.3,0.9,0.29600000000000004,2.2,2.7,0.825,1.8,2.8,0.8,2.0,2.9,4.3,1.3,0.0,8.1
Vance Jackson,UConn,32,26.1,2.5,6.0,0.409,1.6,3.9,0.397,1.6,2.3,0.6759999999999999,1.3,2.3,0.7,3.2,3.8,1.4,0.3,0.2,8.1
Francis Kiapway,BSU,34,24.7,2.5,7.0,0.353,1.8,5.1,0.34700000000000003,1.4,1.7,0.78,1.0,1.7,0.2,1.5,1.6,1.1,0.4,0.1,8.1
Gentrey Thomas,UCR,27,24.9,3.3,8.0,0.41200000000000003,0.9,3.1,0.28600000000000003,0.6,0.9,0.6,1.9,1.5,0.6,3.0,3.6,1.4,1.0,0.3,8.0
Jamal Wright,HP,29,28.8,2.7,6.7,0.4,1.1,3.1,0.35600000000000004,1.6,2.3,0.672,2.1,2.3,0.2,2.1,2.2,3.5,1.2,0.1,8.0
Treshaad Williams,MSU,30,20.8,3.2,4.4,0.722,0.0,0.0,0.0,1.6,2.4,0.69,0.8,3.0,2.5,2.0,4.5,0.5,0.6,0.2,8.0
Cecil Williams,CMU,32,24.4,2.4,5.0,0.478,0.4,1.0,0.43799999999999994,2.8,3.6,0.7909999999999999,1.5,3.2,2.5,3.5,6.0,0.6,0.5,0.2,8.0
J.R. Lynch,UHA,32,31.9,2.7,6.5,0.41100000000000003,1.3,3.2,0.41700000000000004,1.3,1.6,0.8240000000000001,1.4,2.3,0.3,2.1,2.5,2.8,1.1,0.0,8.0
Jaylen Key,NIU,32,21.8,3.1,6.4,0.488,0.4,0.9,0.46399999999999997,1.4,2.1,0.667,1.3,2.4,1.4,2.9,4.3,0.7,0.4,0.4,8.0
Leo Vincent,SIU,32,23.2,2.8,7.5,0.373,1.5,4.6,0.336,0.9,1.2,0.718,1.3,1.2,0.4,1.5,1.9,1.1,0.5,0.1,8.0
Shaquille Cleare,UT,33,21.5,3.4,6.1,0.555,0.0,0.0,0.0,1.3,1.8,0.7170000000000001,1.2,2.4,1.5,3.1,4.6,0.5,0.2,0.6,8.0
Delvin Dickerson,NCCU,34,20.1,3.0,5.8,0.526,0.4,1.5,0.28,1.6,2.5,0.616,1.0,2.4,1.4,3.2,4.6,0.4,0.6,0.5,8.0
Isaiah Ross,UMKC,34,17.2,2.6,6.5,0.39399999999999996,1.9,5.0,0.376,1.0,1.2,0.833,0.9,1.9,0.4,1.6,1.9,0.6,0.5,0.0,8.0
Ojai Black,TSU,36,27.7,2.5,5.6,0.44799999999999995,0.4,1.2,0.289,2.7,3.6,0.75,1.8,2.5,0.5,1.7,2.2,4.0,1.0,0.3,8.0
Angel Rivera,STET,30,31.0,2.7,6.5,0.41,0.8,2.6,0.295,1.9,2.6,0.731,1.7,2.1,0.2,2.9,3.1,5.4,0.9,0.0,8.0
Marcus Burk,CAM,36,20.9,2.7,6.2,0.429,1.9,4.6,0.401,0.8,1.0,0.784,0.7,1.4,0.2,2.2,2.4,0.8,0.5,0.1,8.0
Sean Hoehn,SHU,32,28.5,2.7,7.3,0.369,1.6,4.4,0.35200000000000004,1.1,1.3,0.8290000000000001,2.2,2.4,0.4,2.3,2.8,3.1,1.2,0.0,8.0
Cody Helgeland,JAC,30,24.5,2.5,6.1,0.408,1.7,4.2,0.4,1.3,1.5,0.909,1.2,2.2,0.7,2.4,3.1,1.3,0.7,0.2,8.0
Georgios Angelou,SFU,34,22.5,2.6,6.4,0.39899999999999997,2.0,5.2,0.386,0.9,1.1,0.833,1.7,1.2,0.1,1.2,1.4,2.1,0.5,0.0,8.0
Isaac McGlone,EKU,28,32.8,2.6,6.8,0.379,1.6,4.8,0.336,1.2,1.5,0.8140000000000001,2.0,2.8,0.4,1.9,2.2,2.8,1.4,0.1,8.0
Jalen Coleman-Lands,U of I,35,24.3,2.7,7.3,0.366,2.0,5.3,0.38,0.6,0.7,0.84,1.0,2.1,0.2,2.1,2.3,1.0,0.7,0.1,8.0
Landen Lucas,KU,35,25.6,3.2,5.1,0.631,0.0,0.0,0.0,1.5,2.4,0.624,1.8,3.3,3.0,5.3,8.3,1.1,0.5,1.0,8.0
Connor Cashaw,RU,35,26.1,2.9,6.6,0.444,1.1,2.8,0.374,1.0,1.5,0.667,1.1,1.6,1.1,4.3,5.3,1.8,0.8,0.2,8.0
Jaylen Johnson,U of L,34,20.5,3.1,5.3,0.589,0.1,0.2,0.5710000000000001,1.6,2.6,0.625,1.3,2.4,2.7,3.1,5.8,0.5,0.5,0.5,8.0
Dallas Cameron,SFA,33,30.4,2.4,6.3,0.38,1.2,3.8,0.331,1.9,2.5,0.762,1.6,1.9,0.3,1.4,1.7,2.9,0.8,0.1,8.0
Anders Broman,WIN,33,22.2,2.6,6.0,0.43200000000000005,1.9,4.5,0.42200000000000004,0.9,1.1,0.8290000000000001,0.9,1.5,0.1,1.2,1.4,1.3,0.8,0.1,8.0
Brandon Johnson,WMY,32,23.0,3.3,6.4,0.515,0.2,0.5,0.312,1.2,2.2,0.58,1.1,2.5,2.2,3.3,5.5,0.7,0.4,0.6,8.0
Austin Luke,BEL,30,30.8,2.6,6.6,0.397,1.5,4.7,0.326,1.2,1.7,0.7,3.1,1.7,0.3,2.6,2.8,7.1,1.2,0.0,8.0
Kethan Savage,BU,30,20.4,2.6,5.8,0.44299999999999995,0.5,1.6,0.292,2.4,3.2,0.747,1.1,1.9,0.2,2.5,2.7,1.5,0.9,0.2,8.0
Cullen Russo,CSUF,26,25.4,2.8,6.9,0.402,0.4,1.9,0.2,2.0,3.7,0.5579999999999999,1.8,3.1,1.0,4.5,5.5,2.4,1.7,0.7,8.0
Kevin Johnson,UC,36,28.2,2.8,7.4,0.37799999999999995,1.4,4.5,0.309,0.9,1.2,0.81,1.1,1.8,0.7,1.4,2.1,1.3,1.2,0.1,7.9
Dusty Baker,WSU,34,18.9,2.3,4.3,0.527,1.4,2.6,0.528,2.0,2.4,0.831,0.9,1.4,0.4,1.7,2.2,1.6,0.5,0.0,7.9
Elliott Welmer,SLU,33,24.5,2.7,6.1,0.44799999999999995,1.0,2.7,0.371,1.5,2.4,0.628,1.2,2.7,1.3,3.5,4.8,0.8,0.5,1.0,7.9
"Randall Gaskins, Jr.",SFU,32,29.0,3.2,6.7,0.474,0.5,1.2,0.4,1.1,1.8,0.5760000000000001,1.3,1.9,0.9,1.5,2.4,1.5,1.3,0.2,7.9
Oscar Frayer,GCU,31,24.6,3.0,7.5,0.397,0.9,3.5,0.257,1.1,1.6,0.68,1.4,2.4,1.4,3.1,4.5,0.8,1.1,0.8,7.9
Jordan Bowden,UT,30,22.8,2.5,6.7,0.371,1.2,3.7,0.315,1.8,2.1,0.841,0.7,2.1,0.8,2.1,2.9,1.3,0.9,0.2,7.9
Tra'von Joseph,NSU,29,25.0,3.0,5.8,0.521,0.3,1.2,0.265,1.6,2.2,0.723,1.7,2.9,1.6,3.9,5.5,1.8,0.8,0.3,7.9
J.R. Hobbie,BU,29,16.8,2.3,5.0,0.47200000000000003,2.3,4.9,0.46799999999999997,1.0,1.0,0.966,0.4,1.8,0.1,0.6,0.7,0.5,0.3,0.1,7.9
C.J. Duff,WIU,28,32.6,2.8,7.8,0.359,1.7,4.2,0.402,0.7,1.2,0.5429999999999999,1.3,2.4,0.5,2.0,2.5,2.4,0.7,0.0,7.9
D.J. Laster,GWU,33,18.0,3.2,6.2,0.512,0.5,1.3,0.35700000000000004,1.2,1.8,0.623,1.0,2.0,1.3,2.4,3.7,0.5,0.5,0.2,7.9
Quayson Williams,CIT,33,17.3,2.5,6.8,0.369,1.7,4.6,0.36200000000000004,1.2,1.5,0.784,1.1,2.1,0.7,2.1,2.8,1.2,1.1,0.0,7.9
Mike Hoffman,UTRGV,32,19.3,3.1,6.6,0.46399999999999997,1.0,2.8,0.375,0.8,0.9,0.857,0.9,3.0,1.3,2.7,4.0,0.7,0.8,0.8,7.9
Ryan Smith,TU,31,24.2,3.2,6.5,0.49,0.0,0.0,0.0,1.5,2.2,0.701,1.5,3.5,2.1,2.2,4.4,0.7,0.4,1.4,7.9
Thomas Neff,UD,30,27.3,2.4,5.7,0.424,1.6,3.7,0.423,1.5,1.8,0.815,0.8,2.2,0.7,2.3,3.0,1.6,0.5,0.2,7.9
Antwon Lillard,BGSU,30,23.0,2.6,6.1,0.43200000000000005,0.4,1.7,0.235,2.2,3.3,0.677,1.7,2.1,1.2,3.0,4.2,1.5,0.7,0.4,7.9
Myo Baxter-Bell,LIB,35,17.9,3.0,6.3,0.475,0.0,0.3,0.111,1.9,2.7,0.705,1.3,2.5,1.2,2.2,3.3,0.9,0.8,0.1,7.9
Malcolm Regisford,CU,32,25.2,3.0,6.1,0.49,0.0,0.1,0.33299999999999996,1.8,3.4,0.541,2.1,2.6,2.1,5.2,7.2,1.1,0.4,0.8,7.9
Travis Charles,ALB,32,17.5,3.3,5.4,0.613,0.0,0.0,0.0,1.2,2.0,0.635,0.9,2.8,1.2,2.3,3.5,0.5,0.1,0.2,7.9
Christian James,OU,31,22.0,2.6,7.2,0.363,1.0,3.0,0.344,1.6,2.3,0.7040000000000001,2.0,2.4,0.8,2.8,3.7,1.1,0.7,0.1,7.9
Kurt Steidl,UVM,35,28.7,2.5,6.0,0.414,1.7,4.2,0.395,1.2,1.5,0.8270000000000001,0.6,2.0,0.4,3.9,4.3,1.2,0.9,0.6,7.9
Mangok Mathiang,U of L,33,20.8,3.2,5.9,0.531,0.0,0.0,0.0,1.5,2.3,0.6709999999999999,1.2,2.5,2.6,3.4,6.0,0.7,0.5,1.1,7.8
Tevin Broyles,UNO,32,26.0,2.6,6.0,0.42700000000000005,0.4,1.6,0.26,2.3,3.3,0.698,2.3,2.3,0.7,2.2,2.9,2.5,0.8,0.0,7.8
Joshua Boyd,NSU,25,17.9,2.3,6.0,0.387,1.0,3.0,0.33799999999999997,2.2,3.5,0.625,2.6,2.8,0.9,1.7,2.6,2.3,0.6,0.1,7.8
Ore Arogundade,DU,31,21.2,2.8,6.9,0.41100000000000003,1.4,3.5,0.4,0.7,1.0,0.7190000000000001,1.1,1.8,1.0,2.4,3.4,1.1,1.0,0.1,7.8
Antwon Portley,SPC,36,26.9,2.6,7.5,0.35200000000000004,1.5,4.3,0.34,1.1,1.4,0.78,1.6,1.6,0.1,2.1,2.2,2.1,0.9,0.1,7.8
Darius Moore,PC,29,25.2,2.6,6.9,0.37799999999999995,1.7,3.8,0.43200000000000005,0.9,1.4,0.659,2.2,2.4,0.4,2.6,3.0,2.6,0.8,0.1,7.8
I.J. Ready,MSU,28,28.6,2.8,6.7,0.42,0.4,1.6,0.25,1.8,2.1,0.862,1.9,1.3,0.3,2.4,2.7,4.5,1.6,0.0,7.8
Armani Branch,VMI,27,17.2,3.1,6.9,0.455,0.7,1.9,0.4,0.8,1.2,0.636,1.3,1.4,1.4,2.1,3.5,0.4,0.3,0.9,7.8
Ronnie Johnson,AU,32,16.4,2.8,6.6,0.433,0.8,2.1,0.379,1.3,1.9,0.7170000000000001,1.2,1.0,0.5,1.3,1.8,2.3,0.7,0.0,7.8
DeVon Walker,TU,37,27.3,2.8,5.8,0.47700000000000004,0.2,0.6,0.28600000000000003,2.1,3.1,0.6809999999999999,1.4,2.2,2.2,4.2,6.4,1.7,0.8,0.6,7.8
Liam Thomas,NSU,31,27.8,3.0,4.9,0.605,0.1,0.3,0.2,1.8,2.6,0.691,2.1,3.2,2.4,4.0,6.4,2.1,0.6,4.2,7.8
Rob Ukawuba,NJIT,31,24.6,2.8,6.2,0.455,0.4,1.5,0.239,1.8,3.0,0.613,1.8,2.4,1.4,3.0,4.3,1.7,0.5,0.2,7.8
Frankie Johnson,CIT,33,24.5,2.4,6.5,0.366,0.8,3.0,0.276,2.2,2.9,0.763,1.9,2.8,1.3,1.5,2.7,3.7,1.5,0.1,7.8
Jake Allsmiller,GSU,33,23.4,2.5,5.9,0.42100000000000004,2.3,5.5,0.428,0.5,0.5,0.889,0.9,2.4,0.2,1.4,1.6,0.7,0.6,0.3,7.8
Chris Lewis,HAR,28,18.8,3.1,4.8,0.652,0.0,0.0,0.0,1.5,2.2,0.667,1.4,2.4,1.7,3.1,4.9,0.9,0.9,1.2,7.8
Javis Howard,CSU,31,29.0,3.3,5.9,0.56,0.0,0.1,0.0,1.1,1.7,0.648,1.2,2.2,3.0,2.8,5.8,0.5,0.5,0.5,7.8
Nolan Cressler,VU,35,23.7,3.1,5.9,0.514,1.0,2.3,0.43200000000000005,0.7,0.9,0.6970000000000001,1.3,1.7,0.8,3.4,4.2,1.7,0.5,0.0,7.8
Carlos Anderson,SIUE,30,25.0,2.7,7.1,0.38,0.2,1.5,0.159,2.1,3.1,0.6809999999999999,1.9,2.0,0.7,2.3,3.1,1.4,0.6,0.1,7.8
Chris Clover,SJU,30,22.7,2.8,7.7,0.36200000000000004,0.7,2.5,0.293,1.4,2.2,0.662,1.1,2.1,0.6,1.6,2.2,1.0,0.6,0.0,7.8
Jake Kocher,TAMU-CC,34,28.3,3.1,6.1,0.505,0.6,2.3,0.26899999999999996,1.0,1.6,0.623,1.1,2.5,0.9,1.8,2.7,1.6,1.7,0.1,7.8
Elijah Hughes,ECU,25,20.5,2.3,6.6,0.349,1.0,3.5,0.273,2.2,3.2,0.684,1.0,1.8,0.4,1.9,2.3,1.3,0.6,0.4,7.8
Nathan Hoover,WC,33,24.9,2.6,6.8,0.384,1.6,4.5,0.353,0.9,1.1,0.838,1.0,1.4,0.6,1.7,2.4,1.1,0.2,0.1,7.8
Kendal Manuel,OSU,32,28.8,2.7,7.2,0.376,1.6,4.2,0.385,0.8,1.1,0.706,1.8,2.1,0.4,2.0,2.4,1.6,0.9,0.1,7.8
Donald Hicks,RU,32,26.6,2.7,7.5,0.35600000000000004,1.1,3.2,0.337,1.3,1.8,0.741,1.7,2.5,1.0,2.6,3.7,1.3,0.6,0.1,7.8
Marquez Letcher-Ellis,RU,35,19.1,2.5,5.2,0.47,0.5,1.6,0.345,2.3,3.5,0.6609999999999999,2.2,3.1,1.4,3.4,4.9,0.5,0.8,1.0,7.7
Greg Malinowski,W&M,31,21.7,2.8,6.7,0.415,1.7,4.2,0.4,0.5,0.6,0.8,1.3,1.7,0.5,3.0,3.5,1.5,0.5,0.1,7.7
Carlton Hurst,USD,34,28.6,2.4,4.9,0.485,0.6,1.3,0.47700000000000004,2.4,3.0,0.792,0.9,2.1,1.8,3.3,5.1,1.0,0.8,0.6,7.7
Cody John,WSU,34,26.6,2.9,6.3,0.46,0.5,1.8,0.27899999999999997,1.5,2.0,0.725,1.6,2.0,0.2,3.0,3.2,2.2,0.5,0.1,7.7
Rayjon Tucker,FGC,33,18.8,2.5,4.8,0.509,0.9,1.9,0.45299999999999996,1.9,2.6,0.753,1.0,1.8,0.7,2.2,2.9,1.0,0.4,0.3,7.7
David Robertson,UNCA,33,20.0,2.5,5.4,0.461,1.8,4.1,0.455,0.9,1.2,0.769,0.6,1.5,0.2,1.0,1.2,1.2,0.7,0.0,7.7
Juwan Morgan,IU,32,22.6,2.7,4.9,0.5479999999999999,0.3,1.2,0.25,2.0,2.8,0.7390000000000001,1.1,2.6,2.0,3.5,5.6,1.1,0.6,0.9,7.7
Donte Thomas,BU,32,21.7,2.9,5.6,0.517,0.1,0.4,0.16699999999999998,1.8,2.7,0.6779999999999999,1.2,2.5,1.9,4.6,6.5,0.8,0.8,0.5,7.7
Isaiah Williams,GSU,32,20.5,2.6,6.0,0.429,0.9,2.7,0.341,1.7,2.0,0.831,1.1,1.2,0.2,1.4,1.6,1.9,0.7,0.2,7.7
Greg Alexander,MSMU,35,25.9,2.6,6.8,0.38799999999999996,2.1,5.7,0.358,0.4,0.7,0.609,0.6,1.5,0.3,2.0,2.4,0.3,0.5,0.3,7.7
C.J. Gettys,RU,33,22.0,3.2,5.9,0.544,0.0,0.0,0.0,1.3,1.9,0.667,1.6,2.5,2.0,3.2,5.2,1.2,0.4,0.8,7.7
Alexander Gorski,UW,33,21.5,2.6,6.4,0.401,1.7,4.9,0.34600000000000003,0.8,1.1,0.778,0.9,1.9,0.3,2.0,2.3,1.5,0.5,0.0,7.7
Lawrence White,UCD,36,27.3,2.7,6.3,0.434,0.7,2.1,0.324,1.6,2.6,0.62,1.5,2.6,0.6,2.9,3.6,1.5,1.0,0.7,7.7
Sam Burmeister,UIW,29,26.2,2.4,6.1,0.395,1.1,3.0,0.384,1.7,2.5,0.6940000000000001,1.7,2.7,0.2,2.8,3.0,1.3,0.2,0.1,7.7
Josh Reaves,PSU,28,27.1,2.9,6.5,0.44799999999999995,0.7,2.1,0.322,1.2,1.7,0.708,1.9,3.0,1.3,2.7,4.0,2.1,2.1,0.8,7.7
De'von Barnett,SHU,31,22.8,3.5,6.7,0.522,0.0,0.2,0.0,0.7,1.5,0.478,1.5,2.3,1.3,3.5,4.9,1.2,0.6,0.5,7.7
Kasheem Thomas,CSU,31,28.3,2.4,6.5,0.373,0.9,3.1,0.302,1.9,2.7,0.7020000000000001,1.6,2.3,0.4,2.3,2.7,3.3,0.8,0.0,7.7
Chris Howell,SDSU,31,16.3,2.6,5.3,0.5,0.0,0.0,0.0,2.4,3.2,0.747,2.2,1.8,1.2,3.0,4.2,1.5,0.4,0.1,7.7
Warren Sledge,CIT,33,28.9,2.3,6.3,0.359,1.1,3.7,0.306,2.0,2.4,0.846,1.3,2.2,0.6,2.1,2.7,3.4,1.0,0.2,7.7
Lucas O'Brien,UTSA,33,19.8,2.6,5.9,0.44799999999999995,1.1,3.1,0.34,1.3,1.8,0.746,0.6,2.3,1.7,3.1,4.8,0.5,0.0,0.3,7.7
Roderick Perkins,WIN,33,19.8,2.6,6.1,0.431,1.6,4.1,0.385,0.8,1.4,0.6,1.0,1.3,0.8,1.8,2.5,1.0,0.7,0.2,7.7
Bryson Williams,CSUF,33,17.2,3.2,5.3,0.603,0.0,0.0,0.0,1.3,2.0,0.652,1.2,3.1,1.5,2.9,4.4,0.2,0.4,0.5,7.7
J.C. Younger,PC,21,24.6,2.5,6.7,0.371,1.2,3.4,0.361,1.5,1.8,0.838,1.9,2.0,0.5,2.3,2.8,1.1,0.4,0.1,7.7
Duncan Robinson,UM,38,20.1,2.7,5.7,0.47,1.7,4.0,0.424,0.7,0.8,0.7809999999999999,0.5,1.8,0.3,1.4,1.7,0.9,0.4,0.2,7.7
Sean Lloyd,SIU,32,26.7,2.6,6.4,0.39799999999999996,0.7,2.1,0.348,1.8,2.6,0.69,1.2,2.3,0.4,2.4,2.8,0.9,1.0,0.2,7.7
Max Montana,SDSU,29,19.2,2.3,6.4,0.364,1.8,5.2,0.34700000000000003,1.2,1.4,0.81,0.9,1.7,1.1,2.8,3.8,0.4,0.6,0.2,7.7
Frankie Hughes,MU,30,19.2,2.6,8.7,0.29600000000000004,1.5,5.6,0.268,1.0,1.8,0.5660000000000001,1.3,1.5,0.5,2.1,2.6,1.2,0.6,0.1,7.6
Fabijan Krslovic,UM,32,27.6,3.0,5.5,0.5539999999999999,0.0,0.0,0.0,1.6,2.5,0.633,1.5,3.1,2.2,4.2,6.4,1.4,1.2,0.6,7.6
David Andoh,STBN,32,19.0,3.0,6.9,0.441,0.4,1.4,0.295,1.2,1.7,0.6729999999999999,1.1,1.9,1.1,2.2,3.3,0.4,0.3,0.3,7.6
Jonah Radebaugh,UNC,29,33.8,2.7,5.8,0.462,1.5,3.8,0.396,0.7,1.2,0.6,0.9,2.1,1.2,4.3,5.5,1.9,1.1,0.1,7.6
Reggie Oliver,QU,29,21.7,2.5,7.6,0.327,1.4,4.3,0.32299999999999995,1.3,1.8,0.7120000000000001,2.1,2.5,0.6,2.3,2.9,2.2,0.6,0.0,7.6
Gavin Block,OU,31,28.1,2.5,5.8,0.428,0.9,2.5,0.34600000000000003,1.8,2.7,0.655,1.5,2.0,0.7,3.5,4.3,2.1,1.0,0.2,7.6
Alex Hart,UCSB,28,23.1,2.9,6.4,0.456,0.0,0.5,0.0,1.8,2.9,0.598,1.1,2.7,2.5,3.7,6.2,0.5,0.3,0.6,7.6
Amida Brimah,UConn,33,24.7,2.7,4.8,0.573,0.0,0.0,0.0,2.2,3.5,0.623,1.5,3.2,2.0,4.1,6.1,0.2,0.2,2.6,7.6
"Dachon Burke, Jr.",RMU,33,22.9,2.9,6.8,0.42,0.4,1.3,0.318,1.4,1.9,0.7340000000000001,1.8,2.2,1.5,2.4,3.9,0.7,1.5,0.3,7.6
Robert Jones III,ISU,30,23.5,2.7,5.8,0.469,1.1,2.7,0.39,1.1,1.6,0.667,1.7,2.9,0.8,2.6,3.4,1.2,0.7,0.5,7.6
Jordan Talley,UNCW,30,17.4,2.3,6.0,0.376,0.5,1.4,0.326,2.6,3.2,0.804,1.1,2.7,0.4,1.4,1.7,2.6,0.6,0.1,7.6
Spencer Haldeman,UNI,30,22.6,2.3,6.4,0.354,1.6,5.1,0.318,1.4,1.7,0.86,1.0,2.3,0.1,2.0,2.2,0.7,0.8,0.0,7.6
Tom Lacey,USNA,32,27.3,2.7,5.5,0.49700000000000005,0.0,0.0,0.0,2.2,3.3,0.645,1.5,2.8,3.1,4.6,7.7,1.5,0.5,0.3,7.6
Tamas Bruce,ASU,32,15.6,3.3,5.6,0.601,0.0,0.0,0.0,0.9,2.4,0.377,1.1,3.2,2.2,3.6,5.8,0.2,0.8,0.7,7.6
Christian Bradford,RU,32,29.6,2.8,7.8,0.35600000000000004,0.8,2.9,0.29,1.2,1.6,0.745,2.0,1.6,0.3,2.6,2.9,3.5,0.5,0.0,7.6
Darian Bryant,UD,32,27.5,2.9,6.6,0.439,0.7,1.9,0.344,1.1,1.7,0.667,1.8,1.9,0.5,2.3,2.8,1.8,0.4,0.2,7.6
Austin Howard,UM,32,21.3,2.8,7.3,0.38299999999999995,1.2,3.1,0.38,0.8,1.2,0.6759999999999999,1.1,0.9,0.4,1.8,2.2,0.9,0.4,0.0,7.6
Shaqquan Aaron,USC,36,20.8,2.5,6.4,0.392,1.0,3.1,0.336,1.5,2.1,0.72,1.0,1.3,0.9,2.2,3.1,1.1,0.4,0.2,7.6
Max Heidegger,UCSB,26,20.5,2.1,7.9,0.268,0.7,3.2,0.205,2.7,3.7,0.7290000000000001,1.5,1.3,0.3,1.7,2.1,1.4,0.3,0.0,7.6
Nick Sherod,RICH,35,21.5,2.9,6.4,0.457,1.1,3.3,0.33299999999999996,0.6,0.7,0.846,0.5,1.6,0.3,2.0,2.4,0.9,0.5,0.0,7.6
Evan Hall,IUPUI,30,19.9,3.2,5.4,0.589,0.0,0.0,0.0,1.2,3.0,0.39299999999999996,1.3,2.8,2.4,2.8,5.2,0.5,0.5,0.8,7.6
John Marshall,SUU,32,30.0,2.0,5.8,0.342,0.6,1.8,0.33899999999999997,2.9,3.8,0.777,1.7,2.6,1.0,3.4,4.4,2.9,1.3,0.2,7.6
Patrick Benzan,HC,32,29.0,2.9,5.7,0.514,0.2,0.8,0.33299999999999996,1.5,2.2,0.667,1.3,1.6,0.7,1.8,2.5,2.4,1.4,0.0,7.6
Desmond Ringer,MER,32,24.5,2.9,5.0,0.575,0.0,0.0,0.0,1.8,2.3,0.773,1.5,2.4,2.2,3.7,5.8,0.4,0.2,0.3,7.6
Romelo Banks,UNF,33,21.6,2.9,5.2,0.565,0.0,0.0,0.0,1.7,3.8,0.456,1.4,3.6,2.2,3.8,6.0,0.3,0.3,1.3,7.5
Jalen Johnson,SLU,33,24.0,2.6,6.5,0.39899999999999997,1.1,2.9,0.365,1.3,1.8,0.733,1.3,2.7,1.4,3.1,4.5,0.8,0.7,0.5,7.5
Tyrell Johnson,ASU,30,19.5,2.7,6.1,0.446,0.3,1.0,0.276,1.8,2.8,0.635,1.2,2.9,1.1,2.7,3.8,0.4,0.3,1.1,7.5
Wes VanBeck,U of H,32,22.1,2.2,4.9,0.446,1.4,3.0,0.484,1.7,2.0,0.873,0.9,2.9,0.6,2.0,2.6,1.6,0.5,0.1,7.5
Kyle Guy,UVA,34,18.6,2.6,6.0,0.439,1.5,3.0,0.495,0.7,1.0,0.7140000000000001,0.6,1.1,0.1,1.5,1.7,1.3,0.4,0.0,7.5
Chicken Knowles,U of H,31,23.0,2.8,6.3,0.44799999999999995,0.0,0.4,0.091,1.9,2.8,0.667,0.8,2.6,1.8,1.9,3.7,0.5,0.3,1.0,7.5
David Burrell,ETSU,35,17.1,2.9,5.5,0.523,0.9,2.2,0.408,0.9,1.4,0.6,0.7,1.7,1.0,2.2,3.2,0.5,0.4,0.5,7.5
Josh Williams,AKR,35,21.8,2.5,6.5,0.38799999999999996,2.0,5.4,0.365,0.5,0.8,0.643,1.1,1.6,0.6,1.3,1.9,0.7,0.5,0.0,7.5
Nicholas Baer,UI,34,23.8,2.7,6.0,0.44799999999999995,1.4,3.4,0.397,0.8,1.3,0.614,0.8,2.3,2.0,3.7,5.8,1.7,1.4,1.3,7.5
Jack McVeigh,UNL,30,22.9,2.4,6.5,0.37200000000000005,1.6,4.6,0.33799999999999997,1.1,1.4,0.78,0.7,0.9,0.5,2.1,2.5,0.6,0.5,0.3,7.5
Bryce Brown,AU,28,21.1,2.4,6.8,0.36,2.0,5.0,0.4,0.6,1.0,0.667,0.9,1.8,0.4,1.5,2.0,1.2,0.9,0.2,7.5
