Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
John Marshall,SUU,29,20.8,1.9,4.3,0.435,0.4,1,0.429,1.9,2.6,0.743,1.2,2.1,0.5,1.5,2,2.3,0.8,0.1,6
Kyle Ingram,ISU,31,20.5,2.5,4.8,0.53,0,0,1,0.9,1.5,0.609,1.2,3,1.5,3.2,4.6,1.1,0.3,1.1,6
Thomas Neff,UD,31,28.2,2,4.8,0.426,1.2,2.9,0.422,0.7,1.2,0.639,1.4,2.5,0.6,2.1,2.7,1.5,0.8,0.2,6
Deon Edwin,KSU,32,16.8,2.2,4.4,0.496,0.8,2,0.369,0.9,1.4,0.659,0.9,1.4,1.1,2,3.1,0.7,0.9,0,6
Alexander Gorski,UW,32,18.8,1.7,4.2,0.4,1.2,3,0.385,1.5,2.1,0.716,0.8,1.9,0.4,1.6,1.9,1.1,0.2,0,6
Cody Martin,NCST,33,25.8,2.4,5.1,0.467,0.1,0.2,0.429,1.2,2,0.597,1.4,2.1,1.7,2.6,4.4,2.3,1.2,0.4,6
Dominique Uhl,UI,33,17.2,2.1,5,0.416,0.8,1.8,0.45,1,1.8,0.586,0.8,1.2,1.2,2.5,3.6,0.8,0.5,0.4,6
Lamarr Kimble,SJU,36,18.1,2,4.8,0.408,0.8,2.2,0.372,1.3,1.7,0.742,1.3,1.5,0.3,1.2,1.5,2.5,0.4,0.1,6
Tristian Curtis,CCU,32,24.8,2.5,3.6,0.69,0,0,0,1,1.8,0.561,1,2.6,2.4,4.6,6.9,0.4,0.5,0.4,6
Casey Benson,UO,38,28.7,2,4.7,0.424,0.9,2.5,0.362,1.2,1.7,0.698,0.6,1.7,0.4,1.8,2.3,3.1,0.7,0,6
Josh Davenport,WIN,32,19.5,2.2,3.7,0.598,0.1,0.3,0.4,1.5,2.2,0.676,1.2,2.4,0.8,3.4,4.2,1.3,0.8,0.5,6
Chicken Knowles,U of H,32,17.7,2.4,4.2,0.566,0.1,0.5,0.235,1.1,2.1,0.5,1,2.5,2,1.7,3.7,0.2,0.3,0.9,6
Galal Cancer,KSU,32,24.3,1.9,4.9,0.389,1.2,3.2,0.363,1,1.6,0.635,1.2,2.1,0.9,1.9,2.8,1.5,1,0.1,6
Bjorn Broman,WIN,32,28.2,1.7,5.3,0.316,1.3,4.2,0.319,1.3,1.5,0.837,0.9,2,0.4,1.6,1.9,1.9,0.8,0,6
Chuks Iroegbu,NIU,34,16.5,2.1,3.2,0.642,0.1,0.3,0.222,1.8,2.9,0.616,0.7,1.9,0.9,1.5,2.4,0.7,0.6,0.4,6
Marquis Cunningham,UAPB,33,15.4,2.2,4.7,0.474,0,0.1,0,1.5,2.3,0.645,1.1,2.9,1,2.2,3.2,0.6,0.5,1,6
Zach Garber,U of T,32,18.3,1.8,3,0.621,0,0,0,2.3,3.2,0.702,0.8,2.2,1.7,3.1,4.8,0.6,0.3,0.2,6
Aaron Simpson,DEP,30,23.9,2,5.3,0.375,1.2,3,0.407,0.7,1.1,0.688,1.1,2.3,0.5,2.1,2.7,1.6,0.7,0.1,6
Josh Gantz,UML,29,23.2,2.3,5.6,0.407,0.7,2.2,0.297,0.8,1.4,0.55,1.3,2.8,1.2,2.1,3.3,1.6,0.6,1,6
Shaheed Davis,UCF,30,19.4,2.1,5.8,0.366,0.7,2.6,0.269,1,1.8,0.547,1.6,1.1,1.2,3.2,4.4,0.7,0.2,0.2,5.9
Ishmail Wainright,BU,34,24.7,2.1,5,0.427,0.8,2,0.406,0.8,1.1,0.73,1.3,2.9,1.7,2.6,4.3,2.6,1,0.6,5.9
Mareik Isom,UALR,34,19,1.9,4.7,0.406,1.2,3.1,0.396,0.9,1.1,0.784,0.4,2.8,0.7,2,2.7,0.4,0.3,0.5,5.9
Jonathan Kasibabu,FU,33,19.2,2.2,4.3,0.514,0.2,0.5,0.333,1.3,2,0.657,1.6,3.5,2.1,3.4,5.5,0.9,0.5,1.2,5.9
Matt Jackson,GCU,33,19.3,2.2,5.3,0.423,0.8,2.4,0.338,0.6,1,0.606,0.8,1.9,0.8,2.8,3.5,1,0.3,0.4,5.9
Hakeem Baxter,UAB,33,24.3,1.9,4.7,0.397,0.3,1,0.303,1.8,2.5,0.726,1.5,1.7,0.6,2.2,2.8,2.1,0.5,0.3,5.9
Sandy Cohen III,MU,32,23.3,1.9,4.3,0.439,0.8,2.4,0.355,1.2,1.7,0.741,1.1,2.6,0.3,2.9,3.2,1.8,0.8,0.4,5.9
Travin Thibodeaux,UNO,30,20.1,2.4,4.7,0.507,0,0,0,1.2,2.6,0.449,1.9,3.4,1.9,3.8,5.7,1.1,1.1,0.5,5.9
Tyler Lewis,BU,29,19.1,1.8,4.7,0.387,0.7,2.2,0.292,1.6,1.9,0.852,0.8,1.6,0.2,1.2,1.5,2.8,0.7,0,5.9
Dupree McBrayer,U of M,27,22.8,1.6,5,0.326,0.4,1.8,0.25,2.2,3.5,0.621,1.2,1.9,0.3,2.1,2.3,2.5,1,0.1,5.9
Blake Simmons,UE,34,27.7,2.1,4.9,0.423,0.9,2.6,0.322,0.9,1.1,0.784,1.3,1.9,0.1,1.8,2,2.9,0.6,0.3,5.9
Jonathan Wade,NSU,33,16.1,1.9,4.8,0.399,0.6,1.7,0.339,1.5,1.8,0.845,0.9,1.7,1,1.7,2.7,0.6,0.4,0.1,5.9
Devonte Boykins,GSU,31,23.5,1.8,5.1,0.357,0.5,2.1,0.262,1.7,2.4,0.707,1.1,1.8,0.4,1.8,2.2,1.8,0.6,0.1,5.9
Rod Days,CAM,30,20,2,4,0.513,0.9,2.2,0.409,0.9,1.4,0.659,1,2,0.8,2.7,3.5,0.7,0.7,0.3,5.9
Darrick Wood,DEP,29,18.2,2.4,6.7,0.358,0.3,1.6,0.191,0.8,1.1,0.697,1.3,1.9,0.3,2.4,2.8,1.6,0.8,0.2,5.9
Cameron Reed,UNO,29,19.7,1.9,5.5,0.338,1.5,4.3,0.349,0.6,0.8,0.818,0.9,1.8,0.3,0.9,1.2,0.9,0.4,0.2,5.9
Trey Moses,BSU,35,19.2,2.1,4.3,0.49,0.1,0.2,0.375,1.6,3,0.533,1.4,2.7,1.5,2.8,4.3,1.7,0.3,1,5.9
Kyron Cartwright,PROV,35,24.2,2.1,5.7,0.363,0.6,1.6,0.364,1.1,1.7,0.672,1.4,2.1,0.3,1.9,2.2,4,0.9,0.1,5.9
Cameron Harvey,STET,34,20.1,1.9,5.6,0.344,1.2,3.3,0.366,0.8,1.1,0.778,0.7,1.2,0.2,1.1,1.3,0.4,0.2,0.1,5.9
Darrell Davis,DAY,32,19.7,2.1,5.7,0.366,1,3.4,0.291,0.7,1,0.656,1.3,1.7,0.1,2.3,2.4,1.3,0.3,0,5.8
Chris Bryant,MU,31,17.9,2.2,4.2,0.515,0,0,0,1.5,2.4,0.644,1,2,1.5,2.3,3.8,0.2,0.5,0.3,5.8
Amar Stukes,LU,31,30.8,2,6.5,0.307,0.6,2.1,0.308,1.2,1.8,0.661,1.4,2.8,0.4,1.9,2.3,3.2,1.3,0.1,5.8
Michael Zangari,ECU,31,21.4,1.9,4.7,0.401,0.4,1.6,0.255,1.6,2.2,0.735,0.9,2.7,1.5,2.3,3.8,0.7,0.3,0.2,5.8
Chris Wray,MSMU,30,17.6,2.7,4.8,0.559,0,0,0,0.5,1.5,0.333,0.9,2,2.3,1.8,4.1,0.6,1.1,1.1,5.8
Keljin Blevins,USM,29,22.3,1.8,5.4,0.34,0.4,1.7,0.224,1.8,2.8,0.642,1.7,1.9,1.1,2.4,3.4,0.7,0.4,0.2,5.8
Charles Buggs,U of M,28,24.1,2.1,4.7,0.458,0.8,2.6,0.319,0.7,0.9,0.769,0.9,1.8,0.6,2.2,2.8,0.6,0.6,0.5,5.8
Noah Blackwell,LBSU,33,20.3,2,5.6,0.353,1.3,3.7,0.364,0.5,0.8,0.692,0.9,1.7,0.5,1.4,1.8,2.2,0.3,0.1,5.8
Collin Spickerman,PSU,27,18.7,2.6,5.1,0.514,0,0,0,0.6,0.9,0.652,0.9,2.5,1.6,2.1,3.7,1,0.7,1.7,5.8
A.J. Turner,BC,27,27.5,2,6,0.335,0.9,3.6,0.26,0.9,1.3,0.686,0.7,1.4,0.4,3.3,3.6,1.6,0.9,0.4,5.8
Dominic Robb,NU,32,17.2,2.4,4.4,0.557,0,0,0,0.9,1.4,0.667,0.7,2.2,1,2.2,3.2,0.2,0.2,1.1,5.8
Tim Smallwood,UNO,32,16.3,2,5.3,0.379,1.3,3.7,0.364,0.5,0.7,0.714,0.8,1.9,0.4,1.7,2,0.6,0.6,0.1,5.8
Ore Arogundade,DU,31,23.7,2.2,5.3,0.411,0.7,2,0.365,0.7,1,0.767,0.9,1.8,0.5,4,4.5,0.7,0.8,0.1,5.8
Turner Botz,UWGB,36,19.2,1.8,4.9,0.354,1,2.8,0.35,1.3,1.8,0.727,0.6,1.8,0.8,2.4,3.2,0.9,0.6,0.1,5.8
Larry Toomey,USMA,33,24.8,1.8,4.7,0.385,0.7,2.2,0.329,1.4,2,0.712,1.1,2.3,1.3,4.4,5.7,2.1,0.5,0.3,5.8
Tonko Vuko,PAC,28,21.5,2.1,4.6,0.461,0.3,1.2,0.229,1.3,1.8,0.72,1,2.6,1.4,2,3.3,1.1,0.3,0.2,5.8
Ezra Talbert,LIB,32,15.6,2.1,4.5,0.455,0.8,1.8,0.424,0.9,1.1,0.8,0.8,1.9,0.8,1.5,2.3,0.2,0.2,0.2,5.8
Sam Burmeister,UIW,22,23.6,2,6,0.331,0.7,2.6,0.263,1.1,1.8,0.615,1.6,2.5,0.1,3,3.1,1.4,0.6,0.1,5.8
Donivine Stewart,PSU,30,30.1,2.2,4.9,0.453,0.6,1.8,0.34,0.7,1.4,0.5,1.3,1.4,0.6,1.6,2.2,3.7,1.2,0.1,5.8
Matt Hubbard,SCU,29,20.2,2.1,5.8,0.367,0.7,2.9,0.25,0.8,0.9,0.815,1.1,2.1,0.6,1.9,2.5,0.9,0.3,0.4,5.8
LaQuincy Rideau,GWU,33,15.8,2.1,4.8,0.437,0.5,1.5,0.3,1.1,2.5,0.457,1.7,2.8,0.5,1.8,2.2,2.5,2,0.1,5.8
Charles Glover,MSMU,33,21.9,1.7,4.9,0.354,1.1,3.2,0.33,1.2,1.7,0.745,1.3,2.7,0.2,2.5,2.7,1,0.7,0.1,5.8
Landen Lucas,KU,36,18.4,2.1,3.2,0.643,0,0,0,1.6,2.5,0.663,1.1,2.6,2.3,4.5,6.8,0.6,0.4,0.8,5.8
Tosin Mehinti,UAB,32,20.3,2.2,4,0.558,0,0,0,1.2,2.4,0.526,1.5,2.8,1.8,2.9,4.7,1.2,0.5,1,5.8
Marcus Freeman,CCU,28,16.7,2.4,5,0.479,0,0,0,1,1.6,0.6,0.8,2.5,2.8,2.8,5.5,0.2,0.3,0.9,5.8
Mason Ramsey,TTU,31,16.4,2.1,4.2,0.5,0.4,1.2,0.306,1.2,1.6,0.74,0.6,2.8,0.8,1.6,2.4,0.5,0.5,0.3,5.7
Joey McLean,JMU,31,20,2,4.7,0.428,1,2.5,0.395,0.8,0.9,0.828,1,2.2,0.3,1.1,1.4,1.7,0.5,0.1,5.7
Mike Kolawole,UIC,30,18.8,1.9,5.5,0.354,0.4,1.6,0.245,1.5,2.3,0.647,1.4,1.3,0.5,2,2.6,1.2,0.6,0,5.7
Rashaun Stimage,DEP,29,17.7,2.2,3.8,0.577,0,0,0,1.3,2.6,0.5,1.1,2.7,2,2.2,4.2,0.1,0.3,1.4,5.7
Amdy Fall,SFC,32,24.6,1.8,4,0.457,0,0,1,2,3.2,0.634,1.5,2.9,2.3,4.5,6.8,0.8,0.8,2.3,5.7
Emarius Logan,ASU,31,18.6,1.9,5.1,0.365,0.7,2.1,0.348,1.2,1.5,0.792,1.8,1.1,0.6,1.4,1.9,1.2,0.2,0.1,5.7
Evan Cooper,UHA,33,15.8,1.8,4.5,0.399,1.2,3.3,0.361,0.9,1.1,0.861,0.8,2,0.3,1.1,1.4,1,0.5,0.1,5.7
Corbin Kaufusi,BYU,36,16.1,2.2,3.6,0.612,0,0,0,1.3,2.2,0.595,1,2.7,1.7,2.8,4.5,0.3,0.4,1.2,5.7
Tevin Jackson,MSU,29,17.7,2.3,5.6,0.411,0.4,1.3,0.297,0.7,1.1,0.645,1.5,1.9,0.8,2.6,3.4,1.6,0.6,0.2,5.7
Nathan Ekwu,DAV,32,20,1.9,3.8,0.5,0,0.3,0.111,1.8,2.8,0.656,0.8,3.2,2.1,3.8,5.9,0.8,0.4,1.2,5.7
P.J. Thompson,PU,35,22.6,1.6,3.7,0.438,1,2.3,0.415,1.5,1.8,0.828,0.7,1.6,0.6,1.5,2.1,2.7,0.7,0,5.7
Kavon Waller,DESU,28,19.2,1.9,4.4,0.439,0.9,2.2,0.419,0.9,1.6,0.543,1.4,1.8,1.1,1.6,2.7,0.7,0.2,0.4,5.7
Sir Washington,EWU,33,17.7,1.9,4.1,0.47,0.3,1.2,0.275,1.5,2.3,0.667,0.7,2.3,1.1,1.7,2.8,0.8,0.6,0.1,5.7
Barrington Stevens III,USA,33,28.2,1.8,5.2,0.353,0.8,2.2,0.365,1.2,1.6,0.755,1.9,1.9,0.4,2.2,2.7,2.5,0.7,0,5.7
Frederic Dure,ASU,30,23.1,1.5,4.6,0.324,0.5,2,0.246,2.2,3.2,0.67,1.7,2.3,0.3,2.8,3.2,1.9,0.6,0.6,5.7
Ja'Mill Powell,EKU,27,15.8,1.8,4.4,0.408,0.9,2.4,0.359,1.2,1.6,0.762,0.8,2.2,0.8,1.3,2.1,0.6,0.5,0.2,5.7
Matt Husek,HC,35,17.6,2.1,4.9,0.439,0.6,1.7,0.362,0.8,1.1,0.692,1.1,2.1,0.5,2.4,2.9,1.1,0.3,0.8,5.7
Travis Daniels,MSU,29,23.3,2.2,4.6,0.474,0.7,1.7,0.4,0.6,0.9,0.667,1,2.3,1.9,2.6,4.5,0.8,0.5,0.7,5.7
Chris McNeal,WKU,34,28,1.7,5.3,0.324,1,3.5,0.286,1.2,1.8,0.689,2,1.8,0.6,3.4,4,3.9,0.6,0,5.6
Tanveer Bhullar,NMSU,34,18.2,2.1,3.6,0.59,0,0,0,1.4,2.5,0.565,1,1.8,2.1,3.1,5.2,0.6,0.1,0.4,5.6
Payton Hulsey,C of C,31,28.7,2.3,5,0.462,0.1,0.4,0.182,0.9,1.7,0.537,1.5,2.5,1.5,4.2,5.7,3.3,1.8,0.2,5.6
Danny Robison,MSU,31,21.8,1.8,4.1,0.444,0.4,1.4,0.256,1.7,2.4,0.693,1,3.3,2,1.9,3.9,0.5,0.5,0.3,5.6
Darreon Reddick,TSU,31,23.3,1.7,5.5,0.318,0.8,2.8,0.273,1.4,1.7,0.811,1.2,1.2,0.3,1.7,2,1.4,0.5,0,5.6
Vashil Fernandez,VAL,36,25.1,2.3,4.6,0.509,0,0,0,1,1.9,0.5,1.2,3.1,2.8,4.5,7.2,0.5,0.4,3.3,5.6
Raymond Spalding,U of L,30,17.5,2.3,4.2,0.56,0,0.1,0.333,0.9,1.9,0.5,0.9,2.2,1.7,2.7,4.3,0.5,0.9,0.7,5.6
Elijah Mitrou-Long,MSMU,30,22.9,2.1,6.2,0.341,0.4,1.3,0.333,1,1.6,0.625,1.6,1.6,0.3,2.2,2.5,2.2,1.1,0.1,5.6
Chance McSpadden,UCF,30,16.1,1.9,4.1,0.455,0.5,1.5,0.326,1.4,1.7,0.824,1.7,1,0.3,1.4,1.7,1.5,0.5,0.1,5.6
Kamari Murphy,UM,32,24.9,2.4,4.8,0.51,0,0.2,0,0.8,1.3,0.558,0.8,2.1,1.5,4.5,6,0.5,0.4,0.9,5.6
Adam Ward,NSU,31,15.8,2.2,4,0.553,0,0,0,1.2,2.4,0.514,0.9,2.1,1.6,2,3.6,0.3,0.5,1,5.6
Chris Sarbaugh,U of I,34,25.3,2,4,0.496,0,0.2,0.167,1.6,2.2,0.707,2.2,2.1,1.1,3.3,4.4,3.2,0.9,0.2,5.6
Walter Foster,TU,29,21.8,2,5,0.41,0,0,0,1.5,2.2,0.698,1.2,2.4,2.3,2.6,4.9,0.4,0.5,1.5,5.6
Keaton Moffitt,SDSU,33,23.3,2.2,4.4,0.507,0.1,0.4,0.333,1,1.7,0.607,1.2,2.2,1.3,3.1,4.4,2,0.8,0.2,5.6
Cam Miller,LIP,33,22.8,2.1,3.9,0.547,0.4,0.9,0.433,0.9,1.5,0.633,0.8,1.7,0.7,1.6,2.3,1.9,1.2,0.2,5.6
Bobby Moorehead,UM,33,17.7,2,4.8,0.406,1.5,3.7,0.39,0.2,0.3,0.545,0.6,1.4,0.2,1.8,2,0.6,0.2,0.1,5.6
Keenan Simmons,SIUE,28,21.5,2.4,4.5,0.54,0,0.2,0.2,0.7,1.3,0.514,0.7,3.3,2.1,2.2,4.4,0.2,0.2,1.2,5.6
Richard Lee,UTM,35,16.9,2,4.5,0.446,1.1,2.7,0.421,0.4,0.6,0.714,0.6,1,0.3,1.4,1.7,0.4,0.3,0,5.6
Khadeem Lattin,OU,37,22,2.4,4.3,0.557,0,0,0,0.8,1.5,0.545,0.8,3,2.1,3.2,5.3,0.6,0.9,2.1,5.6
Earl Watson,URI,32,19.2,2.1,3.5,0.604,0,0,0,1.4,2.2,0.611,0.8,2.9,1.8,3.4,5.2,0.2,0.3,1,5.6
Darien Fernandez,JAC,32,23.2,1.8,5.6,0.33,1,3.1,0.323,0.9,1.4,0.636,1.4,2.8,0.6,2.8,3.4,2.7,1.7,0,5.6
Reggie Cameron,GU,32,17.4,1.8,4.4,0.401,1.1,3.2,0.356,0.9,1.1,0.778,0.8,1.4,0.4,1.6,2,1.2,0.2,0.1,5.6
Jaylen Key,NIU,34,18.4,2.2,5,0.45,0,0.1,0,1.1,1.6,0.661,1.1,2.6,1.2,2.4,3.6,0.7,0.6,0.5,5.6
Jordan Watkins,DAV,28,21.2,1.8,4.5,0.397,1.3,3.5,0.378,0.6,0.8,0.818,0.8,1.8,0.5,1.6,2.1,1.1,0.4,0.1,5.5
Trey-Cary Warren,FAMU,28,15.8,2.1,4.4,0.484,0,0.1,0.5,1.3,2.2,0.59,1.8,2.5,1.6,2.5,4.1,0,0.1,0.2,5.5
Lance Whitaker,UIC,30,29.3,1.7,5,0.347,0.7,1.9,0.345,1.4,2.5,0.56,1.4,3.6,0.6,3.2,3.8,3.3,0.8,0.5,5.5
Dwayne Morgan,UNLV,27,19.3,2,4.7,0.425,0.1,0.4,0.333,1.4,1.9,0.74,1.8,3.4,1.7,3,4.7,0.5,0.6,0.6,5.5
Sammy Barnes-Thompkins,BC,27,16.9,2,5.1,0.387,1.1,2.9,0.392,0.4,0.8,0.571,0.9,2.1,0.2,1.4,1.6,0.7,0.6,0.2,5.5
Ridge Shipley,POLY,29,23.1,1.8,5.2,0.34,1.2,3.7,0.324,0.8,1.2,0.639,1.2,1.6,0.3,1.4,1.7,2.1,0.7,0.1,5.5
Shamar Johnson,LMU,31,20.9,2.1,4.4,0.481,0,0,0,1.3,2,0.661,1.5,3.3,1.9,2.4,4.2,1,0.6,0.2,5.5
Aaron Young,ORU,31,18.4,1.8,3.9,0.459,1,2.3,0.457,0.9,1.1,0.794,0.7,1.5,0.1,0.9,1,1.4,0.4,0,5.5
Tory Miller-Stewart,CU,33,15.8,2.1,4.5,0.469,0,0.1,0,1.3,2.2,0.611,1.1,1.6,1.9,2.6,4.6,0.2,0.3,0.4,5.5
McKay Cannon,WSU,35,21.4,1.7,4.5,0.385,1.2,3.2,0.366,0.9,1.3,0.711,1.5,2.4,0.3,1.7,2,2.7,0.9,0,5.5
Fred Thomas,MSU,31,20.3,1.7,4.4,0.4,1,3.2,0.327,1,1.3,0.769,0.5,1.6,0.3,2.5,2.9,1,0.3,0.4,5.5
Michael Ramey,USM,29,16.8,2,5.1,0.389,1.3,3.3,0.381,0.2,0.3,0.667,0.5,1.7,0.1,1.2,1.3,0.4,0.2,0,5.5
Shane Rillieux,NSU,34,26.8,1.9,4.7,0.396,0.3,1,0.294,1.5,3.1,0.476,2.2,2.5,0.2,1.7,2,2.8,1.4,0.1,5.5
Marvin Smith,USCU,32,20.6,2.2,4.1,0.523,0,0.1,0.333,1.1,1.7,0.655,1.5,2,1.4,3.1,4.5,0.8,0.3,0.2,5.5
Winston Grays,JMU,32,16.4,1.6,3.9,0.413,0.9,2.5,0.375,1.3,1.7,0.774,0.6,1.3,0.6,1.9,2.5,1,0.3,0.2,5.5
Jibri Blount,CSU,30,16.1,2,4,0.492,0.1,0.1,0.5,1.5,2.4,0.62,1.6,2.1,1,2,3,0.5,0.8,0.4,5.5
Jalen Henry,SIUE,28,16,1.9,4.9,0.384,0,0.4,0.083,1.6,2.3,0.708,1.7,2.8,1.2,2.2,3.4,0.5,0.2,0.9,5.5
Dakota Mathias,PU,35,19,1.8,4.5,0.408,1.3,3.3,0.386,0.5,0.6,0.864,0.6,1.5,0.1,2.1,2.2,2.3,0.3,0.1,5.5
Bryce Moore,WMY,31,21.3,1.7,4.7,0.366,0.7,2.1,0.338,1.3,1.8,0.732,1.5,2,0.4,1.8,2.2,1.3,0.6,0.1,5.5
Carson Shanks,UND,31,15.7,2.2,4.4,0.493,0,0.1,0,1.1,2.1,0.538,1.8,3.4,0.7,2.6,3.3,0.5,0.2,0.9,5.5
Ismail Ali,BGSU,34,21.1,1.4,3.6,0.387,0.2,0.7,0.28,2.4,3.4,0.701,2.1,2.4,0.3,1.8,2.1,3.8,0.8,0.3,5.4
Geoff Beans,FU,34,16.5,1.6,4,0.407,1.3,3.5,0.375,0.9,1.2,0.732,0.8,2.1,0.5,1.7,2.1,0.7,0.3,0.2,5.4
Joshia Gray,LSU,32,15.5,2.2,5,0.44,0.2,1.2,0.211,0.8,1.2,0.65,1.4,1.7,0.2,1.8,2.1,1.8,1,0,5.4
Nate Britt,UNC,39,15.4,1.9,4.9,0.384,0.7,2.1,0.321,1,1.3,0.8,0.9,1.2,0.3,1.1,1.5,1.7,0.6,0,5.4
Matt Milon,BC,30,16.6,1.8,4,0.462,1.3,2.6,0.494,0.5,0.5,1,0.9,1.1,0.3,1,1.4,0.5,0.3,0.1,5.4
Lindsey Drew,UNR,37,28.8,1.8,4.9,0.359,0.6,2.1,0.289,1.3,1.9,0.69,1.8,2.9,0.9,3.6,4.5,2.8,1.5,0.8,5.4
Abdoulaye Harouna,MU,33,19.1,1.7,4.8,0.363,1,2.9,0.34,1,1.4,0.711,1.2,1.9,0.2,1.6,1.8,0.4,0.8,0.2,5.4
Bryant Rucker,UD,31,16.4,1.8,3.5,0.514,0.7,1.5,0.438,1.1,1.4,0.795,1,1,0.1,1,1.1,1.5,0.5,0,5.4
Justin James,UW,31,16.6,1.9,4.5,0.418,0.6,1.8,0.345,1,1.8,0.564,0.7,1.5,0.4,1.8,2.1,0.8,0.3,0.4,5.4
Drew Urquhart,UVM,36,15.2,2.1,4.6,0.451,0,0.1,0.25,1.3,1.9,0.657,1.2,2,0.8,2.3,3.1,0.6,0.2,0.7,5.4
Matt Taylor,NMSU,34,25.7,2,5.3,0.376,0.3,1.3,0.233,1.1,2,0.559,2.3,2.2,0.9,2.6,3.6,2.5,0.5,0.6,5.4
Malik Moore,USCU,32,15.9,2,4.2,0.474,0.6,1.8,0.351,0.8,1.7,0.5,0.9,1.8,1.2,2.8,4,1.1,0.7,0.3,5.4
Jacob Schulte,USCU,32,17.9,2.2,3.6,0.603,0,0,0,1,2.2,0.471,0.8,1.8,1.7,1.2,2.8,0.7,0.5,0.5,5.4
Dusan Perovic,BU,30,16.1,1.9,6.3,0.3,0.9,3.1,0.301,0.7,0.9,0.741,0.9,1.7,0.3,2,2.3,0.8,0.1,0.1,5.4
Traci Carter,MU,33,23.9,1.6,4.8,0.344,0.7,2.1,0.314,1.5,2,0.738,2.3,3,0.4,2.1,2.5,4.6,1.4,0.2,5.4
Darnell Foreman,PENN,28,18.7,1.7,5.2,0.324,0.4,1.8,0.2,1.7,2.4,0.701,1.1,1.9,0.5,2.2,2.7,2.2,0.8,0.2,5.4
Jared Nickens,UMD,36,19.5,1.8,4.9,0.367,1.4,4.2,0.347,0.3,0.4,0.8,0.5,1.4,0.3,1.6,1.9,0.5,0.3,0.2,5.4
Andre Fox,HP,31,15.7,1.7,4.7,0.361,0.5,1.9,0.288,1.4,1.7,0.846,1.3,1.3,0.9,1.3,2.1,0.6,0.5,0.2,5.4
Preston Bungei,NSU,34,16.3,1.9,4,0.463,0,0.3,0.111,1.6,2.3,0.727,1.3,2.3,1.2,2.1,3.3,0.9,0.4,0.9,5.4
Dusty Baker,WSU,34,18.3,1.6,4.1,0.383,0.7,1.8,0.387,1.5,1.9,0.81,1.4,1.3,0.4,1.9,2.4,1.8,0.5,0.1,5.4
Caleb Crayton,HBU,34,18.6,1.8,4.4,0.419,0.6,2.1,0.282,1.1,1.8,0.639,1.3,2.1,0.9,1.9,2.8,1.1,0.4,0.1,5.4
Everett Clemons,ISU,32,25.9,1.9,4.2,0.444,0,0.2,0.143,1.6,2.6,0.607,1.4,2,1.5,4.8,6.2,2.8,1.1,0,5.4
Rodney Hawkins,SPC,30,18.6,2.3,5.2,0.439,0.2,0.8,0.292,0.6,1.1,0.562,1.5,2.4,1.7,2.9,4.7,0.8,0.3,0.4,5.4
Mitch Brewe,UCSB,33,16.1,2,4,0.504,0.1,0.4,0.143,1.2,1.7,0.745,0.5,2,1.4,1.8,3.2,0.6,0.5,0.3,5.4
Jalen Poyser,UNLV,33,16.2,1.8,4.7,0.374,0.6,1.8,0.356,1.2,1.8,0.656,1.1,1.5,0.5,1.5,2.1,1.1,0.5,0,5.4
Shembari Phillips,UT,33,16.2,1.8,4.5,0.408,0.6,1.7,0.368,1.1,1.4,0.766,1.3,2.2,0.4,1.4,1.8,1,0.2,0.2,5.4
Dakarai Tucker,U of U,36,18.6,1.8,4,0.434,1.2,3,0.417,0.6,0.8,0.759,0.7,1.2,0.3,2.1,2.4,0.7,0.4,0.4,5.4
Lawrence White,UCD,28,22.7,2.1,4.6,0.446,0.4,1.5,0.256,0.8,2,0.418,1.2,2.6,0.6,2.5,3.1,1.2,1.4,0.2,5.4
T.J. Shipes,GSU,30,25.8,2.3,3.8,0.591,0,0,0,0.8,1.8,0.444,0.9,3.1,1.4,3.6,5.1,0.2,0.7,0.8,5.3
Jaqawn Raymond,MTSU,35,23.7,1.7,4.2,0.404,0.9,2.6,0.352,1,1.6,0.643,1.3,2.4,0.4,1.7,2.1,1.8,1,0.1,5.3
Tony Wills,ISU,32,25.4,2,4.9,0.41,0.8,2.3,0.338,0.5,0.8,0.654,1.1,2.6,0.4,1.6,2,1.8,1.1,0.3,5.3
Zedric Sadler,RU,29,24.7,1.9,6,0.312,0.7,3.1,0.213,0.9,1.1,0.818,1.2,1.9,0.4,2.4,2.8,2,1.3,0.6,5.3
Mike Miklusak,WIU,23,17.3,1.8,3.8,0.466,1.1,2.5,0.456,0.6,1,0.636,0.9,1.6,0.7,2.6,3.3,0.9,0.4,0.3,5.3
Henry Brooks,WC,33,17.6,2.4,5.7,0.426,0,0,0,0.5,0.8,0.577,1.2,3.7,1.4,1.5,2.9,0.5,0.7,0.8,5.3
Rod Mills,MU,33,19.5,2,5.5,0.355,0.8,2.8,0.308,0.5,0.7,0.708,1.1,2.1,0.5,2,2.5,0.5,0.4,0,5.3
Cam Gregory,L-MD,30,18.1,2,3.4,0.584,0,0,0,1.4,2.3,0.594,1.1,2.1,1.4,3.9,5.3,0.5,0.4,0.3,5.3
Sidy Djitte,CLEM,31,15.1,2,3.2,0.62,0,0,0,1.3,2,0.635,0.9,2.8,1.9,3.3,5.2,0.3,0.6,0.6,5.3
