Player,Team,GP,MPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,RPG,APG,SPG,BPG,PPG
Charles Tucker,SHU,32,27.4,1.8,4.4,0.415,0.4,1.4,0.273,1.8,2.6,0.699,2.8,2.2,0.3,1.6,1.9,4.1,0.8,0.1,5.9
Parker Jackson-Cartwright,U of A,31,24.9,1.8,4.3,0.429,1,2.3,0.423,1.2,1.7,0.704,1.3,1.8,0.3,2.1,2.5,4.1,1.2,0.1,5.9
Jeffrey Altidort,BCU,31,22.3,2,5.2,0.385,0.6,1.7,0.365,1.3,2.2,0.574,2.4,2.1,0.3,1.6,2,3.1,0.9,0.2,5.9
Carlos Johnson,UW,31,17.9,2.3,5.6,0.406,0.2,1,0.219,1.1,1.7,0.611,1.2,2.3,1.5,1.5,3,0.7,0.3,0.2,5.9
Jaylen Benton,SEMO,30,19.3,2.1,5.4,0.389,0.7,2.7,0.272,0.9,1.1,0.824,1.4,2.4,0.4,1.6,2.1,2.6,1,0.2,5.9
David Syfax,MSU,29,20,2.1,5.7,0.37,0.3,1.9,0.182,1.3,2.3,0.559,1.8,2.7,1.5,2.2,3.7,1.1,0.7,0.6,5.9
Jordan Lyons,FU,34,16.5,1.9,5,0.386,1.4,4,0.356,0.6,0.8,0.679,0.9,0.8,0.2,1.2,1.4,1.1,0.5,0,5.9
Madison Jones,SHU,33,29.5,2.1,5.1,0.411,0.4,1.4,0.311,1.2,1.8,0.683,2,2.8,0.5,2,2.5,3.2,1.8,0.1,5.8
Justin Kier,GMU,33,27.7,1.8,4.2,0.428,0.5,1.3,0.386,1.8,2.4,0.744,1.6,1.9,0.7,3.8,4.5,1.1,0.6,0.2,5.8
Dewan Hernandez,UM,32,17.4,2.4,4.5,0.531,0,0.1,0,1,1.6,0.647,0.9,1.9,1.4,1.7,3.1,0.2,0.4,0.8,5.8
Bryan Sekunda,SB,31,20.5,1.9,5.9,0.321,1.5,4.8,0.322,0.5,0.7,0.714,0.5,1.4,0.8,1.3,2.2,0.9,0.5,0.3,5.8
Chris Shields,LONG,30,23.9,2.3,5.1,0.444,0.8,1.9,0.404,0.5,0.8,0.696,2.1,2.6,0.4,2.5,2.9,0.9,0.4,0.2,5.8
Deshon Bayless,UAPB,23,15.5,2.3,5.2,0.45,0.4,1.3,0.345,0.7,1.3,0.516,2,2,1.1,1.6,2.7,0.4,0.9,0.2,5.8
Kaiser Gates,XAV,33,21,1.9,4.9,0.387,1.2,3.6,0.339,0.8,1.1,0.722,0.7,1.8,1.1,2.9,4,0.7,0.5,0.2,5.8
Nick Allen,UTSA,33,20.8,2.2,5.2,0.427,0.4,1.6,0.245,1,1.5,0.673,1.6,2.7,1.2,3,4.2,0.8,0.3,0.5,5.8
Luke Meyer,CMU,32,18.7,2,4.2,0.485,0.6,1.7,0.34,1.2,1.4,0.826,0.6,2.3,1.6,3.2,4.8,0.5,0.4,1.1,5.8
Chad Lott,RU,32,19.6,2.2,4.1,0.53,0.1,0.2,0.375,1.3,2.1,0.642,1.3,1.8,0.8,2.3,3.2,1.6,1,0.3,5.8
Chris Robinson,SHU,32,22.2,2.1,5.3,0.396,1.1,3.2,0.356,0.5,0.7,0.762,0.8,2.4,1,2.2,3.2,1.1,0.8,0.1,5.8
Maik Kotsar,USC,37,23.9,2.6,5.4,0.49,0,0,0,0.6,1.4,0.396,1.2,3.2,1.9,2.8,4.8,0.7,0.7,0.4,5.8
Keyshawn Evans,ISU,35,19.2,2,5,0.398,1.5,4,0.381,0.3,0.6,0.5,1.2,1.4,0.2,1.2,1.5,2,0.7,0,5.8
Demetrius Henry,LU,29,19,2.1,3.4,0.61,0,0,0,1.6,2.4,0.667,1.5,2.9,1.5,2.4,3.9,0.7,0.3,0.6,5.8
Asa Cantwell,HBU,29,19.7,1.8,5.1,0.361,1.8,4.6,0.383,0.4,0.4,1,1,1.9,0.2,1.1,1.2,1.4,0.4,0,5.8
Makur Puou,UNO,32,24.6,2.6,4.6,0.558,0,0,0,0.7,1.3,0.488,1.5,2.4,1.5,3.1,4.6,0.9,0.3,1.3,5.8
Jalyn Patterson,LSU,31,22.2,2.1,5.5,0.38,0.9,3.2,0.29,0.6,1,0.625,1.7,1.3,0.5,2.6,3,3,1.2,0.1,5.8
Milos Vranes,SEMO,31,18.4,2,4.2,0.488,0.9,2.5,0.368,0.8,1.3,0.641,0.7,2.5,1,2.3,3.3,0.5,0.7,0.1,5.8
Tyson Ward,NDSU,30,19.2,2.1,4.9,0.438,0.9,2.3,0.371,0.6,0.9,0.679,1.4,2.2,1,2.1,3.1,1,0.6,0.1,5.8
Ja'Michael Brown,UNT,30,24.6,2.1,6.3,0.34,0.9,3.4,0.252,0.6,1.1,0.594,1.4,1.7,0.1,1.8,1.9,1.5,1.2,0.1,5.8
Antonio Gillespie,MSU,30,18.1,1.8,5.3,0.348,1.4,3.7,0.369,0.7,0.9,0.786,0.4,1.9,0.3,0.7,0.9,0.7,0.4,0,5.8
Loren Jackson,LBSU,34,18.9,1.9,4.4,0.437,0.7,1.9,0.348,1.2,1.7,0.695,1.4,1.6,0.1,1,1.1,1.5,0.6,0,5.8
Darrell Bowie,ISU,33,17,2.4,4.8,0.487,0.2,0.5,0.333,0.9,2.1,0.426,1.2,2,1.4,2.6,4.1,0.7,0.7,0.5,5.8
Onno Steger,WCU,32,23.2,1.9,5.4,0.351,1.2,3.1,0.398,0.7,1.1,0.657,1.4,2.2,1.2,2.2,3.3,0.8,1,0.2,5.8
Travon Harper,UAPB,32,17.2,2.1,5.2,0.401,0.1,0.7,0.136,1.5,2.6,0.566,1.7,3.1,1.2,2.1,3.3,0.5,0.5,0.2,5.8
David Kadiri,UB,31,16.2,2.6,4.1,0.625,0,0,0,0.6,1.2,0.5,0.5,2.7,1.6,2.5,4.1,0.3,0.3,0.7,5.7
Alpha Diallo,PROV,33,21.4,1.8,4.4,0.407,0.3,1.1,0.243,1.9,2.5,0.738,1.2,2.4,1,2.2,3.2,1.2,0.9,0.2,5.7
Brett Frantz,YSU,33,24.2,1.8,5.4,0.339,1.1,3.5,0.302,1,1.2,0.85,1.1,1.8,0.3,1.8,2.1,1.4,0.4,0.1,5.7
Ryan Mikesell,DAY,32,20.8,2,4.5,0.455,0.6,1.8,0.333,1.1,1.6,0.68,1.1,2.4,1.2,2.8,3.9,0.9,0.6,0.5,5.7
Torey Noel,LU,32,17.1,1.8,4.7,0.373,0.5,1.5,0.312,1.8,2.8,0.629,1.8,2.2,0.3,1.2,1.5,2.8,1.2,0.1,5.7
Dallas Ennema,ALB,34,20.6,1.9,4.3,0.434,1.2,2.9,0.424,0.8,1,0.765,0.6,1.5,0.3,2.4,2.7,0.6,0.3,0.5,5.7
Tyler Peterson,USD,34,17,1.9,4.6,0.426,0.6,2.2,0.27,1.2,1.9,0.656,1,2.3,0.6,2.4,3,1,0.6,0.2,5.7
Quinton Adlesh,COM,27,20.3,2,4.9,0.409,1.3,3.3,0.409,0.4,0.6,0.625,1.2,1.4,0.1,2,2.1,2.3,1.3,0,5.7
Max Joseph,VAL,32,22,1.9,4.5,0.414,0.7,2,0.333,1.3,1.8,0.719,1,2.4,0.9,2,2.9,1.8,0.8,0.3,5.7
Anas Mahmoud,U of L,31,18.7,2.5,3.9,0.623,0,0,0,0.8,1.7,0.462,1.1,2.6,1.5,2.5,4,0.8,0.9,2.1,5.7
Raemond Robinson,CSU,31,18.5,1.8,5.1,0.354,1.7,4.6,0.368,0.4,0.5,0.733,0.6,1.7,0.1,1.8,1.9,1.1,0.5,0.1,5.7
Drake Green,ACU,27,24,1.9,4.8,0.388,1.6,4,0.404,0.3,0.3,1,0.9,2.3,0.1,1.9,2,1.1,0.8,0.2,5.7
Johannes Nielsen,KENN,27,19,2.2,4.1,0.541,0,0.1,0,1.2,1.6,0.767,1.3,3,1,2.1,3.1,0.9,0.4,0.3,5.7
Frank Booker,FAU,30,16.7,1.9,5.1,0.379,1.2,4,0.294,0.6,0.8,0.826,0.6,1.8,0.4,1.2,1.6,0.5,0.4,0.1,5.7
Clive Allen,RMU,33,17.5,1.9,5.2,0.37,0.6,1.9,0.302,1.2,1.7,0.714,1.9,2.6,0.2,1.1,1.3,1.8,0.5,0.5,5.7
Nate Kennell,BU,32,17.9,1.8,4.3,0.424,1,2.3,0.413,1,1.4,0.727,1.3,2.3,0.1,1.8,1.9,1.7,0.5,0.2,5.7
J.T. Adenrele,UCD,34,20.3,2.2,4.5,0.497,0,0,0,1.2,1.8,0.645,1.4,2.9,1.7,3.5,5.2,0.5,0.9,0.7,5.6
Antoine Pittman,BU,31,17.7,1.9,4.7,0.414,0.5,1.6,0.34,1.2,2.1,0.585,1.5,1.7,0.4,1.5,1.8,0.8,0.7,0.2,5.6
Balint Mocsan,ISU,28,17.9,1.8,4.2,0.429,1.4,3.3,0.43,0.6,0.9,0.615,0.6,2,0.2,1.4,1.6,0.4,0.4,0,5.6
Tyrik Dixon,MTSU,36,25.1,2,4.9,0.412,0.7,1.8,0.397,0.9,1.4,0.653,1.3,2,0.3,2.6,2.9,3.3,1.2,0.1,5.6
Ronnye Beamon,MSU,30,23.6,2,3.9,0.504,0.5,1,0.467,1.2,2,0.617,1.2,2.8,1.1,2.5,3.7,1,0.7,0.1,5.6
Tory Miller-Stewart,CU,32,15.8,2.3,4.2,0.537,0,0.1,0.333,1,1.9,0.532,0.8,2.5,1.2,2.8,4,0.5,0.3,0.2,5.6
Cullen VanLeer,MU,32,23.7,1.8,5,0.362,1.4,4.1,0.333,0.6,0.8,0.833,0.8,2.1,0.2,1.6,1.8,1.3,0.7,0.2,5.6
Andrew Eudy,CAM,37,25.1,2.4,4.5,0.53,0.2,0.7,0.333,0.6,1,0.639,1.1,3.1,1.6,3.6,5.2,1.6,0.6,1.9,5.6
D'Mitrik Trice,UW,37,18.3,1.9,5,0.38,1,2.5,0.418,0.8,1,0.789,1,1.4,0.2,1.7,1.9,1.7,0.5,0.1,5.6
Jordan Hunter,UNM,29,19.8,1.7,3.8,0.45,0.7,1.6,0.435,1.6,1.8,0.849,1.4,1.9,0.3,1.7,2,2.6,0.5,0,5.6
Will Tavares,FORD,31,20.8,1.9,5.3,0.364,0.6,1.8,0.333,1.1,1.7,0.66,1.3,1.8,0.4,1.8,2.2,1,0.9,0.2,5.6
Kevin Zabo,KSU,36,18.1,1.9,5.3,0.363,0.8,2.6,0.312,1,1.3,0.745,1.2,2.4,0.2,1.1,1.4,1.6,0.6,0,5.6
Tosin Mehinti,UAB,33,18.7,2.1,4.3,0.489,0,0,0,1.4,1.9,0.746,1.8,2.5,1.6,2.6,4.2,0.9,0.3,1,5.6
Isaiah Jackson,PROV,33,16.7,1.9,4,0.481,0.6,1.4,0.404,1.2,1.5,0.745,1.1,1.4,0.4,2.1,2.4,1.2,0.5,0.3,5.6
Doug Brooks,VCU,35,20.3,1.7,5.2,0.337,1,3.4,0.297,1.1,1.7,0.672,1,3.1,0.5,2.4,2.9,1.9,1.6,0.1,5.6
Martez Cameron,MSU,30,29,2,6,0.335,0,0.4,0.083,1.6,2.4,0.653,2.5,2.9,0.9,2.2,3.1,4.3,1,0,5.6
C.J. Jackson,OSU,32,19.1,1.8,4.6,0.395,0.8,2.5,0.321,1.2,1.7,0.673,1.3,1.6,0.4,2.1,2.5,2.9,0.8,0,5.6
Daniel Norl,UNO,29,15.6,1.8,4.4,0.403,1,2.8,0.375,1,1.2,0.8,1.1,1.2,0.2,1.2,1.4,1,0.3,0.1,5.6
Brendan Barry,DART,24,18.2,1.7,3.7,0.461,1,2.3,0.455,1.1,1.4,0.794,0.7,1.5,0.1,1.4,1.5,1.8,0.6,0.1,5.6
Ty Greer,HOF,31,17.7,2,5.1,0.399,0.6,1.7,0.333,0.9,1.5,0.644,1.3,1.7,1.5,2.7,4.2,0.9,0.4,0.2,5.6
Everson Davis,BU,32,16.9,1.8,4.8,0.374,0.2,0.9,0.25,1.7,2.4,0.724,0.9,1.5,0.5,2,2.5,1.1,0.4,0.1,5.6
Matt McQuaid,MSU,34,21,1.8,5.1,0.353,1.2,3.5,0.35,0.7,1,0.714,0.8,2,0.6,1.3,1.9,1.2,0.4,0.1,5.6
Immanuel King,TSU,36,21.6,2.3,4,0.566,0,0,0,1,2,0.493,1.2,2.5,2,2.6,4.6,0.7,0.4,1.1,5.6
Josh Warren,COR,29,17.9,2.3,4.4,0.527,0,0,0,0.9,1.7,0.521,1.4,2.1,1.5,2.2,3.7,1.3,0.3,0.4,5.6
Darrell Davis,DAY,31,20.8,1.6,4.7,0.342,1.3,3.4,0.385,1,1.4,0.727,0.8,1.8,0.3,1.7,1.9,1.2,0.5,0,5.5
Josh Davenport,WIN,33,19.5,1.8,4.1,0.433,0,0.3,0.1,2,2.7,0.742,1.4,1.6,1,3.5,4.5,1.7,0.8,0.3,5.5
B.J. Gladden,GSU,33,20,1.6,4.4,0.372,0.3,1.6,0.212,1.9,3.6,0.542,1.3,1.9,0.7,3.5,4.2,0.8,0.6,0.5,5.5
Ishmail Wainright,BU,35,29.4,2,4.9,0.407,0.7,2.5,0.292,0.8,1.2,0.683,1.6,2.4,1.5,3.6,5.1,3.2,1.7,0.2,5.5
Marcus Merriweather,AAMU,26,17.3,1.9,5.8,0.331,0.8,2.9,0.28,0.9,1.2,0.767,1.2,1.5,0.3,1.2,1.5,0.8,0.2,0,5.5
Quentin Jackson,CHAR,30,17.1,2.1,5.3,0.394,0.2,1.2,0.194,1.1,1.7,0.647,1.2,2.1,0.3,1.6,1.9,1.3,0.9,0.3,5.5
Maurice Jeffers,BC,32,20.3,2.3,4.7,0.493,0,0,0,0.9,1.7,0.547,1.4,2.8,1.9,3.7,5.6,0.5,0.4,0.5,5.5
Eric Curry,U of M,34,20,2,4.7,0.431,0.1,0.9,0.172,1.3,1.9,0.703,1,2,1.6,3.6,5.2,1.2,0.4,0.7,5.5
Rashard Kelly,WSU,36,16.8,2.1,4.2,0.493,0.3,0.6,0.435,1.1,2,0.577,1,1.7,1.8,3.1,4.8,1.2,0.5,0.2,5.5
L.J. Rose,BYU,25,26,1.6,4.6,0.353,0.6,2.2,0.286,1.6,1.9,0.851,1.7,1.4,0.6,4,4.6,4.7,0.9,0.1,5.5
Jahir Cabeza,SST,29,18.6,1.9,5.7,0.329,1,4,0.252,0.8,1.4,0.561,1,2.7,1.1,3,4.1,1.5,1,1.2,5.5
Jeff Dowtin,URI,32,22.2,2,4.8,0.418,0.6,1.8,0.351,0.9,1.5,0.571,0.8,1.8,0.5,1,1.5,2.2,0.5,0.2,5.5
Isaac Belton,LONG,30,20.3,2,5.3,0.371,0.6,2.8,0.217,1,1.2,0.784,1.2,2.6,0.5,1.7,2.3,1.1,0.5,0.4,5.5
Patrick Muldoon,EIU,29,19.8,2.3,5,0.458,0,0,0,0.9,1.4,0.659,1.2,3.6,1.7,2.7,4.3,1,0.5,0.5,5.5
Brandon Rosser,UCR,29,20.4,2,5.1,0.395,0.4,1.8,0.208,1.1,1.8,0.627,1.4,3.3,1.1,2.6,3.6,0.8,0.1,0.6,5.5
Joshua White,SIUE,23,16.3,2.1,5.5,0.386,0.7,2.6,0.271,0.5,0.7,0.706,0.6,1.5,0.7,1.3,2,1,0.3,0.1,5.5
Evan Fitzner,SMC,34,15.1,2,4.4,0.453,1.3,3.1,0.429,0.2,0.3,0.7,0.4,0.9,0.6,2.6,3.2,0.4,0.1,0.1,5.5
Jonathan Wilkins,NMSU,34,17.6,2.2,4.1,0.551,0.3,0.9,0.355,0.7,1.1,0.605,1.4,2.9,1.4,1.6,3,1,0.3,0.9,5.5
Quinn Taylor,USU,32,18.6,2.3,4.2,0.552,0.2,0.6,0.389,0.6,1,0.606,0.8,2.6,1.6,2.5,4.1,0.9,0.4,0.2,5.5
Dominic Green,UW,30,21.6,1.9,6,0.317,0.9,3.3,0.28,0.7,1,0.759,1,1.9,0.7,1.4,2.1,0.7,0.4,0.4,5.5
Connor Ferrell,WC,28,20.5,1.8,5,0.353,0.7,2.8,0.26,1.2,1.8,0.7,0.8,2.1,0.6,1.8,2.4,0.8,0.3,0.1,5.5
Mitchell Solomon,OSU,33,20.1,1.8,3.7,0.496,0,0.1,0,1.8,2.3,0.773,1.2,3.7,3.1,2.2,5.3,0.9,0.4,1.2,5.5
Anfernee McLemore,AU,32,15.1,2.2,3.2,0.683,0,0,1,1.1,1.8,0.603,0.9,2.4,1.7,2.8,4.5,0.1,0.4,1.2,5.4
Eli Pepper,LIP,31,20.7,1.9,4.5,0.429,0.5,1.3,0.35,1.1,2,0.54,1.4,2.8,1.6,5.7,7.4,1.4,0.5,0.4,5.4
Brandon Miller,GWU,31,17.4,2,3.7,0.534,0,0,0,1.4,2.8,0.5,0.7,2.6,1.7,2.3,4.1,0.3,0.5,0.5,5.4
Ryan Cline,PU,31,21.4,1.8,4.3,0.425,1.5,3.5,0.413,0.3,0.4,0.818,0.7,1.4,0.2,1.8,2,1.6,0.4,0.1,5.4
Nico Carvacho,CSU,36,21.9,2,3.7,0.537,0,0.1,0.333,1.4,2.3,0.595,1.2,2.8,2.4,3.3,5.7,1.2,0.4,0.5,5.4
Jordan Reed,UNH,32,27.9,1.7,5.5,0.311,1.3,4.2,0.311,0.7,0.9,0.724,1.5,1.8,0.4,1.3,1.7,1.6,0.6,0.1,5.4
Paul Rowley,W&M,31,16,1.8,3.5,0.505,1.2,2.5,0.487,0.6,0.7,0.864,0.7,1.7,0.6,1.8,2.4,1,0.4,0.6,5.4
Shawn Occeus,NU,31,21.1,1.8,4.4,0.409,1.1,3,0.376,0.6,1.2,0.526,1.1,2.1,0.3,1.6,1.9,0.9,0.8,0.2,5.4
Kenny Carpenter,CSU,31,17,2.1,6,0.355,0.3,1.5,0.196,0.8,1.2,0.722,1.1,1.3,0.5,1.4,1.9,0.8,0.3,0.2,5.4
Jordan Cohen,LU,29,21.4,1.9,4.1,0.458,0.8,2.2,0.375,0.8,0.8,0.917,1.3,1.8,0.6,1.6,2.1,2.1,0.7,0.2,5.4
Daniel Simmons,SEMO,32,16.1,1.9,5.5,0.339,0.9,2.7,0.326,0.8,1.2,0.649,1.3,1.2,0.3,1.7,2,1.4,0.5,0.1,5.4
Mike Rowley,ALB,35,29.2,2,4.1,0.49,0,0,0,1.4,1.7,0.814,1.3,3,1.7,3.3,5,1.3,0.7,0.3,5.4
Ruben Guerrero,USF,30,22.9,2.2,4.3,0.508,0,0,0,1,1.7,0.596,1.6,2.2,1.8,3.3,5.1,0.7,0.4,1.2,5.4
Montae Glenn,GSU,33,18.7,2.2,3.7,0.595,0,0,0,1,1.8,0.55,0.9,2.5,2.8,2.1,4.9,0.2,0.3,0.5,5.4
Bjorn Broman,WIN,33,27.7,1.7,4.7,0.359,1.4,3.9,0.349,0.6,0.8,0.741,1.1,1.8,0.2,1.4,1.7,2.2,0.8,0.2,5.4
P.J. Hardy,LA,33,15.3,1.8,4.1,0.444,1.4,3.1,0.441,0.4,0.6,0.6,0.9,1.2,0.2,0.8,1.1,1,0.3,0.2,5.4
Triston Simpson,USD,34,21.7,1.5,3.9,0.397,0.6,1.4,0.388,1.7,2.3,0.747,1.1,1.6,0.6,2,2.6,2.5,0.5,0,5.4
Kendal Yancy,UT,29,18.6,1.9,4.3,0.437,0.5,1.6,0.304,1.1,1.6,0.66,0.8,1.5,0.9,1.3,2.2,0.6,0.9,0.2,5.3
Josh Heath,GT,33,30.7,2,5.1,0.396,0.3,1.3,0.256,0.9,1.3,0.705,2.5,2.1,0.4,2.2,2.6,4.4,1.2,0.2,5.3
Abdulai Bundu,QU,30,18.4,2,4.1,0.484,0,0,0,1.4,2.6,0.532,1.3,1.6,1.8,2.3,4.1,0.3,0.3,0.2,5.3
Dru Smith,UE,28,22.5,1.9,4.2,0.445,0.6,1.8,0.327,1,1.2,0.818,1.2,3,0.2,2.4,2.6,2.9,0.8,0.4,5.3
Jordy Kuiper,UNCG,35,19.9,2.2,4.2,0.531,0.4,1.3,0.304,0.5,0.7,0.615,1,2,1.8,2.6,4.4,0.7,0.3,0.1,5.3
Zeke Moore,SLU,29,20.8,1.6,4.4,0.37,0.9,2.4,0.391,1.1,1.5,0.767,0.9,1.7,0.3,1.7,2,0.9,0.6,0.2,5.3
Dustin Thomas,U of A,36,18,2,4.1,0.486,0,0.1,0.2,1.3,1.9,0.657,1,2.9,1.2,2.5,3.8,1.1,0.6,0.3,5.3
Collin Smith,GW,35,17,2,4.3,0.467,0.3,0.7,0.385,0.9,1.8,0.532,1.2,2.7,1.3,3.2,4.4,0.5,0.5,0.8,5.3
Ben Lawson,WKU,32,15.8,1.9,3.4,0.569,0,0.1,0,1.4,2.2,0.643,1,2.1,0.9,2.4,3.2,0.2,0.4,1.8,5.3
Damien Jefferson,UNM,29,15.1,2.1,4.7,0.438,0.3,1.4,0.214,0.8,1.7,0.49,1.1,1.6,0.4,1.9,2.3,1,0.4,0.1,5.3
Ivan Lukic,JMU,33,17.2,2.2,4.1,0.537,0.2,0.9,0.267,0.7,1.1,0.611,0.7,2.1,0.9,2,2.9,0.6,0.2,0.6,5.3
Derrico Peck,UMES,34,21.8,2.3,3.5,0.65,0,0,0,0.7,1.5,0.442,1.1,2.7,1.7,2.4,4.1,0.7,0.9,1.3,5.3
Tyler Roberson,SU,34,20.4,2.3,4,0.566,0,0,0,0.7,1.6,0.446,1.1,2.1,1.9,3,4.9,0.9,0.5,0.8,5.3
Ron Trapps,NCCU,34,16.6,1.8,5.3,0.346,1.1,3.5,0.308,0.5,0.7,0.75,0.6,1.1,0.6,1.9,2.4,0.6,0.5,0.1,5.3
Marcel Boyd,HU,31,24.9,1.7,4.3,0.406,0,0,0,1.8,3.1,0.567,2.2,3.4,2.6,4,6.6,0.6,0.4,0.8,5.3
Maxime Boursiquot,NU,31,20.2,2,4.1,0.488,0.3,0.6,0.556,0.9,1.4,0.69,1.4,2.1,1.3,2.9,4.2,0.6,0.3,0.2,5.3
Rodney Chatman,UTC,31,20.1,1.6,4.5,0.367,0.3,1.1,0.257,1.7,2.3,0.722,2.1,2.4,0.2,1.9,2.1,2.2,0.8,0.1,5.3
Nick Havener,BU,28,16.7,2.2,3.5,0.643,0,0,0,0.8,1.4,0.525,1.2,2.4,1.6,3.8,5.4,1.2,0.6,0.5,5.2
Xzavier Taylor,IPFW,33,15.1,1.9,4,0.481,0,0,0,1.4,2.1,0.681,1.1,2.9,0.9,1.5,2.4,0.4,0.2,0.4,5.2
Najee Garvin,CHAR,29,16.6,2.2,4.3,0.5,0,0.1,0,0.9,1.4,0.634,1.1,2.2,0.8,2.9,3.7,0.4,0,0.3,5.2
"Robert Montgomery, Jr.",SFC,30,18.6,2,4.6,0.432,0.1,0.2,0.333,1.2,2,0.583,1.8,3.2,1.7,2.9,4.6,0.5,0.4,1.1,5.2
Mike Laster,OU,30,15.2,2,3.8,0.53,0.5,1.1,0.441,0.7,1.1,0.625,0.8,1.3,0.8,1,1.9,0.4,0.3,0.1,5.2
Mike Kolawole,UIC,35,16.1,1.9,4.2,0.463,0.1,0.6,0.182,1.2,1.7,0.741,1.5,0.8,0.5,1.5,2,1.2,0.3,0.1,5.2
Parker Ernsthausen,WRST,31,18.7,1.8,2.7,0.655,0,0,0,1.7,2.3,0.732,0.8,2,1.2,0.9,2.1,0.8,0.5,0.2,5.2
Craig Randall II,UM,32,18.1,1.8,5.2,0.349,1.1,3.9,0.288,0.5,0.9,0.517,0.9,1,0.4,1,1.4,1,0.6,0.2,5.2
Hudson Price,CHAR,28,21.3,1.8,4.1,0.422,1.1,3,0.361,0.6,0.9,0.75,0.7,2,0.4,1.9,2.3,0.6,0.6,0.3,5.2
Nate Renfro,USF,33,23.1,2.2,4.5,0.477,0.2,1.2,0.158,0.7,1.8,0.407,1.5,2.7,1.7,3.1,4.8,2,1.1,0.9,5.2
Lexus Williams,VAL,33,22.9,1.9,4.6,0.412,0.8,2.6,0.326,0.5,0.8,0.667,1.3,2,0.3,1.9,2.2,2,1.4,0.1,5.2
Matt Shrigley,SDSU,29,20.4,1.7,5.1,0.322,1.5,4.6,0.326,0.4,0.7,0.632,0.6,1.2,0.4,1.6,2.1,0.7,0.7,0.3,5.2
Ty Gibson,EWU,34,17.3,1.5,3.2,0.477,1.4,2.9,0.485,0.7,0.9,0.862,0.3,1.8,0.1,1.5,1.6,0.7,0.4,0.1,5.2
Zach Haney,BSU,30,15.2,2,4.4,0.444,0.3,1.1,0.273,1,1.5,0.63,0.8,2.5,1.4,2.7,4.1,0.2,0.4,0.6,5.2
Frankie Ferrari,USF,25,16.4,1.6,4.4,0.373,1.1,2.8,0.394,0.8,1.1,0.741,1,1.9,0.4,1.8,2.3,1.9,0.8,0,5.2
Ruben Arroyo-Felix,PC,30,16.1,2,5.1,0.399,0.3,1,0.258,0.9,1.2,0.722,1.1,1,1,2.1,3.1,0.6,0.2,0.1,5.2
Shayrone Jett,PVAMU,31,15.5,1.9,3.5,0.545,0.3,1,0.312,1,1.5,0.674,0.3,2,0.9,2.2,3.1,0.4,0.3,0.6,5.2
Evan Taylor,UNL,31,24.4,2.1,5,0.413,0.2,0.8,0.24,0.9,1.2,0.73,1.2,1.7,0.5,2.3,2.9,1.2,0.9,0.1,5.2
Raymon Pratt,NC A&T,31,19,2.1,5.2,0.41,0.3,1.2,0.237,0.6,1.1,0.571,1,1.5,0.6,1.9,2.5,0.8,0.4,0.2,5.2
Tariq Owens,STJ,32,18.8,2,4,0.504,0,0.1,0,1.1,1.5,0.75,0.9,3.2,1.8,3.3,5.1,0.5,0.6,2.2,5.2
Skyler Flatten,SDSU,27,17.6,1.7,3.7,0.46,1.1,2.7,0.403,0.7,0.8,0.905,0.3,0.8,0.3,1.5,1.9,0.7,0.5,0.1,5.2
Tyson Batiste,CCSU,27,25.4,2.1,5.4,0.39,0.5,1.4,0.368,0.4,1.2,0.375,2.4,2.6,0.6,2.3,2.9,2.9,0.8,0.1,5.2
Nolan Gerrity,UMBC,33,16.3,2.3,3.8,0.603,0,0,0,0.6,1.1,0.528,1.1,1.8,1.2,2.9,4.2,0.5,0.3,0.7,5.2
Payton Willis,VU,35,17.5,1.8,4.1,0.437,0.7,2.3,0.312,0.9,1.5,0.627,1.6,1,0.3,1.5,1.8,1.9,0.5,0.2,5.2
Nick Robinson,SJU,31,23.4,1.7,4.7,0.356,0.3,1.4,0.227,1.5,2.6,0.568,1.6,2.4,0.9,2.8,3.6,1.9,0.5,0.5,5.2
Dan Garvin,BU,25,19.1,2.2,3.7,0.581,0,0,0,0.8,1.6,0.525,1.1,2.9,1.6,3.5,5.2,0.4,0.5,1.2,5.2
Jay Sorolla,VAL,32,19.1,2,4.2,0.478,0,0,0,1.1,1.6,0.7,0.8,2,1.6,2.8,4.4,0.7,0.2,0.9,5.2
Isaac Taylor,UMES,34,15.4,1.9,4.1,0.461,0,0,0,1.3,1.8,0.75,1.4,2.8,1.2,1.3,2.5,0.5,0.2,0.3,5.1
Jalen Avery,KSU,35,24.3,1.5,4,0.367,0.9,2.4,0.388,1.3,1.6,0.789,0.6,0.7,0.4,1.5,1.9,2.2,0.4,0,5.1
Delo Bruster,WIU,21,18.7,2,4.8,0.426,0.6,1.5,0.375,0.5,0.6,0.833,1.1,1.4,0.4,1.6,2,2.6,0.6,0,5.1
Mitch Peterson,KSU,36,19.1,1.8,5.1,0.353,0.9,3,0.299,0.6,0.9,0.676,0.8,1.4,0.8,2.1,2.9,0.7,0.6,0.2,5.1
Charles Wilson-Fisher,HU,29,16.9,2,4.2,0.475,0.1,0.3,0.3,1,1.4,0.732,1.1,3.2,1.8,2.7,4.5,0.3,0.2,0.8,5.1
